# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
23053at4891	Complete	h1tg000005l_path	554641	553595	-	265.8	282	https://www.orthodb.org/v10?query=23053at4891	Leo1-like protein
23077at4891	Complete	h1tg000004l_path	1014537	1015454	+	173.3	179	https://www.orthodb.org/v10?query=23077at4891	Ribosomal protein L47, mitochondrial
23089at4891	Complete	h1tg000006l_path	265384	266457	+	387.2	261	https://www.orthodb.org/v10?query=23089at4891	Serine/threonine-protein phosphatase 2A activator
23143at4891	Complete	h1tg000006l_path	893040	892249	-	300.7	205	https://www.orthodb.org/v10?query=23143at4891	terpenoid cyclases/Protein prenyltransferase
23175at4891	Complete	h1tg000006l_path	676423	675659	-	330.8	218	https://www.orthodb.org/v10?query=23175at4891	Chorismate mutase
23197at4891	Complete	h1tg000005l_path	206172	205039	-	133.6	206	https://www.orthodb.org/v10?query=23197at4891	inositol-1,4,5-trisphosphate 5-phosphatase, putative
23222at4891	Complete	h1tg000012l_path	44458	43697	-	387.0	218	https://www.orthodb.org/v10?query=23222at4891	Phosphomannomutase
23226at4891	Complete	h1tg000004l_path	53996	53205	-	413.7	206	https://www.orthodb.org/v10?query=23226at4891	Succinate dehydrogenase 
23232at4891	Complete	h1tg000005l_path	960657	959740	-	204.6	159	https://www.orthodb.org/v10?query=23232at4891	RNA polymerase Rpb7, N-terminal
23253at4891	Complete	h1tg000013l_path	300151	301497	+	278.3	303	https://www.orthodb.org/v10?query=23253at4891	WD40/YVTN repeat-like-containing domain superfamily
23265at4891	Complete	h1tg000006l_path	130139	132202	+	437.4	323	https://www.orthodb.org/v10?query=23265at4891	Uncharacterised protein family UPF0061
23266at4891	Complete	h1tg000011l_path	1256773	1254905	-	666.0	450	https://www.orthodb.org/v10?query=23266at4891	Ubiquitin-activating enzyme
23312at4891	Complete	h1tg000002l_path	369800	368631	-	466.8	288	https://www.orthodb.org/v10?query=23312at4891	putative metallocarboxypeptidase ECM14
23339at4891	Complete	h1tg000015l_path	473582	471957	-	348.6	340	https://www.orthodb.org/v10?query=23339at4891	RBR-type E3 ubiquitin transferase
23340at4891	Complete	h1tg000006l_path	710596	709307	-	115.6	215	https://www.orthodb.org/v10?query=23340at4891	WD40/YVTN repeat-like-containing domain superfamily
23345at4891	Complete	h1tg000015l_path	291655	292806	+	342.8	289	https://www.orthodb.org/v10?query=23345at4891	Protein of unknown function DUF4448
23351at4891	Complete	h1tg000009l_path	121848	120119	-	381.8	251	https://www.orthodb.org/v10?query=23351at4891	Histone acetyltransferase
23355at4891	Complete	h1tg000016l_path	847809	848861	+	146.1	167	https://www.orthodb.org/v10?query=23355at4891	Aminotransferase class IV
23357at4891	Complete	h1tg000003l_path	235378	232982	-	459.1	546	https://www.orthodb.org/v10?query=23357at4891	Exocyst complex component EXOC3/Sec6
23379at4891	Complete	h1tg000015l_path	521993	521190	-	257.9	182	https://www.orthodb.org/v10?query=23379at4891	Histidine phosphatase superfamily
23380at4891	Complete	h1tg000013l_path	999232	998453	-	454.4	224	https://www.orthodb.org/v10?query=23380at4891	Proteasome endopeptidase complex
23386at4891	Complete	h1tg000003l_path	405899	404838	-	234.5	207	https://www.orthodb.org/v10?query=23386at4891	Dual specificity phosphatase
23392at4891	Complete	h1tg000005l_path	493855	494880	+	351.7	226	https://www.orthodb.org/v10?query=23392at4891	Zinc finger, CCCH-type
23410at4891	Complete	h1tg000005l_path	281796	280573	-	297.2	263	https://www.orthodb.org/v10?query=23410at4891	Programmed cell death protein 2, C-terminal
23507at4891	Complete	h1tg000015l_path	96786	98165	+	472.7	310	https://www.orthodb.org/v10?query=23507at4891	Ornithine decarboxylase
23560at4891	Complete	h1tg000016l_path	298641	300209	+	151.8	262	https://www.orthodb.org/v10?query=23560at4891	Bud22 domain
23588at4891	Complete	h1tg000011l_path	907355	909356	+	320.0	442	https://www.orthodb.org/v10?query=23588at4891	Glucosidase 2 subunit beta
23590at4891	Complete	h1tg000004l_path	973462	975546	+	126.7	262	https://www.orthodb.org/v10?query=23590at4891	G-patch domain
23591at4891	Complete	h1tg000005l_path	255622	256374	+	340.6	184	https://www.orthodb.org/v10?query=23591at4891	Proteasome endopeptidase complex
23635at4891	Complete	h1tg000003l_path	349108	349899	+	348.8	203	https://www.orthodb.org/v10?query=23635at4891	Cytosolic Fe-S cluster assembly factor CFD1
23699at4891	Complete	h1tg000004l_path	364949	366141	+	245.4	244	https://www.orthodb.org/v10?query=23699at4891	ribonuclease H-like protein
23723at4891	Complete	h1tg000013l_path	911660	910893	-	272.5	203	https://www.orthodb.org/v10?query=23723at4891	Electron transfer flavoprotein, beta subunit
23739at4891	Complete	h1tg000015l_path	421434	420427	-	81.5	109	https://www.orthodb.org/v10?query=23739at4891	Ribonuclease H-like protein
23741at4891	Complete	h1tg000004l_path	342659	343690	+	447.3	294	https://www.orthodb.org/v10?query=23741at4891	3-keto-steroid reductase
23747at4891	Complete	h1tg000010l_path	233985	235196	+	211.7	191	https://www.orthodb.org/v10?query=23747at4891	Zinc finger, RING-type
23750at4891	Complete	h1tg000009l_path	116792	115594	-	264.9	229	https://www.orthodb.org/v10?query=23750at4891	Deoxyribonuclease Tat-D
23784at4891	Complete	h1tg000005l_path	338920	337985	-	323.2	174	https://www.orthodb.org/v10?query=23784at4891	Ribosome biogenesis protein
23839at4891	Complete	h1tg000009l_path	111449	112714	+	256.4	202	https://www.orthodb.org/v10?query=23839at4891	SEP domain
23884at4891	Complete	h1tg000003l_path	77270	76344	-	319.7	216	https://www.orthodb.org/v10?query=23884at4891	Pantoate-beta-alanine ligase
23894at4891	Complete	h1tg000001l_path	483992	482981	-	377.8	257	https://www.orthodb.org/v10?query=23894at4891	metal-dependent protein hydrolase
23912at4891	Complete	h1tg000013l_path	761614	762384	+	375.2	202	https://www.orthodb.org/v10?query=23912at4891	Proteasome endopeptidase complex
23913at4891	Complete	h1tg000001l_path	195494	196591	+	457.1	267	https://www.orthodb.org/v10?query=23913at4891	Guanine nucleotide binding protein, alpha subunit
23956at4891	Complete	h1tg000004l_path	381708	382586	+	328.7	214	https://www.orthodb.org/v10?query=23956at4891	Zinc finger, CCHC-type
23964at4891	Complete	h1tg000013l_path	238283	236499	-	351.0	359	https://www.orthodb.org/v10?query=23964at4891	Mannosyltransferase
23973at4891	Complete	h1tg000005l_path	722439	723092	+	326.0	175	https://www.orthodb.org/v10?query=23973at4891	Imidazoleglycerol-phosphate dehydratase
23976at4891	Complete	h1tg000013l_path	1026482	1025100	-	361.2	194	https://www.orthodb.org/v10?query=23976at4891	GTP cyclohydrolase I
24034at4891	Complete	h1tg000011l_path	1258646	1259633	+	375.9	232	https://www.orthodb.org/v10?query=24034at4891	Protein SPT3
24073at4891	Complete	h1tg000015l_path	590800	591615	+	437.8	242	https://www.orthodb.org/v10?query=24073at4891	Tetrahydrofolate dehydrogenase/cyclohydrolase
24077at4891	Complete	h1tg000017l_path	129056	127383	-	242.0	260	https://www.orthodb.org/v10?query=24077at4891	Rab guanine nucleotide exchange factor SEC2
24095at4891	Fragmented	h1tg000006l_path	49296	50516	+	218.5	205	https://www.orthodb.org/v10?query=24095at4891	Uncharacterised protein family UPF0662
24098at4891	Complete	h1tg000006l_path	191409	192435	+	331.1	232	https://www.orthodb.org/v10?query=24098at4891	NAD kinase
24114at4891	Fragmented	h1tg000012l_path	254633	255118	+	106.2	116	https://www.orthodb.org/v10?query=24114at4891	26S proteasome non-ATPase regulatory subunit 8
24120at4891	Complete	h1tg000005l_path	602759	601827	-	169.1	162	https://www.orthodb.org/v10?query=24120at4891	Thiamine pyrophosphokinase
24124at4891	Complete	h1tg000014l_path	387219	386245	-	263.9	242	https://www.orthodb.org/v10?query=24124at4891	Geranylgeranyl transferase type II alpha subunit
24143at4891	Complete	h1tg000013l_path	789294	790502	+	396.1	262	https://www.orthodb.org/v10?query=24143at4891	Protein of unknown function DUF2838
24162at4891	Complete	h1tg000014l_path	303222	305080	+	266.2	389	https://www.orthodb.org/v10?query=24162at4891	DnaJ domain
24207at4891	Complete	h1tg000011l_path	765658	766449	+	154.0	143	https://www.orthodb.org/v10?query=24207at4891	RWD domain
24230at4891	Complete	h1tg000002l_path	397416	399020	+	298.6	314	https://www.orthodb.org/v10?query=24230at4891	Peroxin domain
24240at4891	Complete	h1tg000009l_path	735405	734713	-	299.6	190	https://www.orthodb.org/v10?query=24240at4891	similar to Saccharomyces cerevisiae YBR261C TAE1 AdoMet-dependent proline methyltransferase
24249at4891	Complete	h1tg000008l_path	69415	68729	-	214.8	154	https://www.orthodb.org/v10?query=24249at4891	Cytochrome c heme lyase
24255at4891	Complete	h1tg000015l_path	488024	488869	+	183.5	173	https://www.orthodb.org/v10?query=24255at4891	DNA-directed RNA polymerase III subunit RPC5
24271at4891	Complete	h1tg000013l_path	904798	903668	-	517.6	281	https://www.orthodb.org/v10?query=24271at4891	Choline-phosphate cytidylyltransferase
24305at4891	Complete	h1tg000004l_path	498879	496270	-	566.7	609	https://www.orthodb.org/v10?query=24305at4891	Exocyst complex component SEC10
24318at4891	Complete	h1tg000004l_path	907157	907964	+	224.6	210	https://www.orthodb.org/v10?query=24318at4891	Mitochondrial ATPase complex subunit ATP10
24320at4891	Complete	h1tg000015l_path	592821	591925	-	377.7	245	https://www.orthodb.org/v10?query=24320at4891	Ribosome biogenesis protein RPF2
24329at4891	Complete	h1tg000014l_path	664866	663862	-	152.8	176	https://www.orthodb.org/v10?query=24329at4891	Lysine methyltransferase
24360at4891	Complete	h1tg000002l_path	224158	223313	-	262.1	208	https://www.orthodb.org/v10?query=24360at4891	ribonuclease activity
24376at4891	Complete	h1tg000011l_path	1146262	1147044	+	317.7	222	https://www.orthodb.org/v10?query=24376at4891	Ribosomal protein S15
24398at4891	Complete	h1tg000006l_path	230807	229013	-	540.0	415	https://www.orthodb.org/v10?query=24398at4891	Nuclear RNA export factor
24421at4891	Complete	h1tg000003l_path	188730	187996	-	213.6	164	https://www.orthodb.org/v10?query=24421at4891	37S ribosomal protein S25, mitochondrial
24461at4891	Complete	h1tg000017l_path	37766	38619	+	296.0	220	https://www.orthodb.org/v10?query=24461at4891	alpha/beta-hydrolase
24498at4891	Complete	h1tg000009l_path	43297	44085	+	201.0	147	https://www.orthodb.org/v10?query=24498at4891	HotDog domain superfamily
24559at4891	Complete	h1tg000009l_path	535166	536020	+	263.6	192	https://www.orthodb.org/v10?query=24559at4891	Ribosomal protein S5 domain 2-type fold
24579at4891	Complete	h1tg000004l_path	426180	427421	+	419.2	312	https://www.orthodb.org/v10?query=24579at4891	Proline dehydrogenase
24588at4891	Complete	h1tg000011l_path	1113905	1112367	-	156.5	263	https://www.orthodb.org/v10?query=24588at4891	Rabenosyn, Rab binding domain
24610at4891	Complete	h1tg000012l_path	78846	78151	-	128.1	126	https://www.orthodb.org/v10?query=24610at4891	kinase-like protein
24621at4891	Complete	h1tg000009l_path	458870	460204	+	333.7	272	https://www.orthodb.org/v10?query=24621at4891	Chitobiosyldiphosphodolichol beta-mannosyltransferase
24627at4891	Complete	h1tg000013l_path	848607	847147	-	576.1	390	https://www.orthodb.org/v10?query=24627at4891	Squalene monooxygenase
24629at4891	Complete	h1tg000016l_path	86759	86010	-	385.7	218	https://www.orthodb.org/v10?query=24629at4891	Proteasome endopeptidase complex
24643at4891	Complete	h1tg000011l_path	99517	100374	+	401.4	223	https://www.orthodb.org/v10?query=24643at4891	tRNA (guanine-N(7)-)-methyltransferase
24646at4891	Complete	h1tg000016l_path	26920	27849	+	381.8	228	https://www.orthodb.org/v10?query=24646at4891	P-loop containing nucleoside triphosphate hydrolase
24692at4891	Complete	h1tg000005l_path	1019274	1018426	-	399.7	218	https://www.orthodb.org/v10?query=24692at4891	Proteasome endopeptidase complex
24693at4891	Complete	h1tg000003l_path	314790	314158	-	220.1	162	https://www.orthodb.org/v10?query=24693at4891	1-(5-phosphoribosyl)-5-
24709at4891	Complete	h1tg000017l_path	569636	568473	-	288.1	246	https://www.orthodb.org/v10?query=24709at4891	WD40-repeat-containing domain
24785at4891	Complete	h1tg000006l_path	303456	304241	+	483.5	238	https://www.orthodb.org/v10?query=24785at4891	Ribosomal protein L5 eukaryotic/L18 archaeal
24793at4891	Complete	h1tg000013l_path	942274	940931	-	294.4	266	https://www.orthodb.org/v10?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	h1tg000009l_path	548935	548291	-	359.5	191	https://www.orthodb.org/v10?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	h1tg000011l_path	283103	282045	-	423.0	246	https://www.orthodb.org/v10?query=24835at4891	ATPase GET3
24837at4891	Complete	h1tg000009l_path	365735	364806	-	395.4	231	https://www.orthodb.org/v10?query=24837at4891	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
24838at4891	Complete	h1tg000006l_path	896941	897960	+	282.6	256	https://www.orthodb.org/v10?query=24838at4891	Ubiquitin-activating enzyme
24892at4891	Complete	h1tg000006l_path	919906	918047	-	555.4	471	https://www.orthodb.org/v10?query=24892at4891	RNA polymerase III Rpc82, C -terminal
24928at4891	Complete	h1tg000001l_path	201159	202004	+	319.6	228	https://www.orthodb.org/v10?query=24928at4891	Pyrroline-5-carboxylate reductase
24980at4891	Complete	h1tg000017l_path	302580	303287	+	389.0	199	https://www.orthodb.org/v10?query=24980at4891	Ribosomal protein S3, C-terminal
24992at4891	Complete	h1tg000013l_path	1061663	1060734	-	281.2	209	https://www.orthodb.org/v10?query=24992at4891	Surfeit locus 4
24998at4891	Complete	h1tg000006l_path	292764	291715	-	150.8	172	https://www.orthodb.org/v10?query=24998at4891	Zinc finger, PHD-type
25014at4891	Complete	h1tg000017l_path	668012	667356	-	317.8	195	https://www.orthodb.org/v10?query=25014at4891	Mitochondrial inner membrane protease ATP23
25050at4891	Missing
25078at4891	Complete	h1tg000006l_path	901717	902517	+	274.6	200	https://www.orthodb.org/v10?query=25078at4891	Dolichol-phosphate mannosyltransferase
25079at4891	Complete	h1tg000015l_path	176538	175903	-	263.6	167	https://www.orthodb.org/v10?query=25079at4891	RNA polymerase III, subunit Rpc25
25093at4891	Complete	h1tg000017l_path	147819	146878	-	182.8	178	https://www.orthodb.org/v10?query=25093at4891	Yif1 family
25101at4891	Complete	h1tg000004l_path	777927	776659	-	230.7	209	https://www.orthodb.org/v10?query=25101at4891	Chromatin structure-remodeling complex subunit SFH1
25116at4891	Complete	h1tg000014l_path	667521	669143	+	451.6	374	https://www.orthodb.org/v10?query=25116at4891	alpha-1,2-Mannosidase
25118at4891	Complete	h1tg000011l_path	553261	555105	+	283.2	253	https://www.orthodb.org/v10?query=25118at4891	Ankyrin repeat-containing domain
25147at4891	Complete	h1tg000014l_path	423950	423009	-	197.3	198	https://www.orthodb.org/v10?query=25147at4891	cyclin-like protein
25148at4891	Fragmented	h1tg000005l_path	514704	513928	-	210.4	143	https://www.orthodb.org/v10?query=25148at4891	mitochondrial carrier
25170at4891	Complete	h1tg000015l_path	362912	364396	+	438.6	352	https://www.orthodb.org/v10?query=25170at4891	Lung seven transmembrane receptor-like
25172at4891	Complete	h1tg000004l_path	625179	625994	+	445.3	240	https://www.orthodb.org/v10?query=25172at4891	GPN-loop GTPase
25180at4891	Complete	h1tg000011l_path	814051	813152	-	313.4	233	https://www.orthodb.org/v10?query=25180at4891	Ribosomal protein S24, mitochondrial
25195at4891	Complete	h1tg000011l_path	52132	51128	-	369.2	223	https://www.orthodb.org/v10?query=25195at4891	Arf GTPase activating protein
25196at4891	Complete	h1tg000009l_path	734427	732511	-	538.1	430	https://www.orthodb.org/v10?query=25196at4891	Rho GTPase activation protein
25214at4891	Complete	h1tg000005l_path	550665	549214	-	506.4	335	https://www.orthodb.org/v10?query=25214at4891	Serine/threonine-protein kinase RIO1
25226at4891	Fragmented	h1tg000004l_path	911372	910293	-	219.2	236	https://www.orthodb.org/v10?query=25226at4891	Sec1-like protein
25236at4891	Missing
25254at4891	Complete	h1tg000016l_path	131620	129811	-	205.4	259	https://www.orthodb.org/v10?query=25254at4891	conserved oligomeric Golgi complex component, putative
25269at4891	Complete	h1tg000002l_path	362240	362854	+	282.4	165	https://www.orthodb.org/v10?query=25269at4891	Uracil phosphoribosyltransferase
25281at4891	Complete	h1tg000001l_path	413824	413042	-	430.1	224	https://www.orthodb.org/v10?query=25281at4891	Ribosome biogenesis protein NSA2
25295at4891	Complete	h1tg000016l_path	792779	793714	+	163.4	174	https://www.orthodb.org/v10?query=25295at4891	Metallo-dependent hydrolase
25313at4891	Complete	h1tg000011l_path	296223	294985	-	308.5	251	https://www.orthodb.org/v10?query=25313at4891	terpenoid cyclases/Protein prenyltransferase
25329at4891	Complete	h1tg000017l_path	55881	54130	-	335.7	345	https://www.orthodb.org/v10?query=25329at4891	Protein KRI1
25386at4891	Complete	h1tg000014l_path	435004	435764	+	295.7	170	https://www.orthodb.org/v10?query=25386at4891	Proteasome, subunit alpha/beta
25396at4891	Complete	h1tg000013l_path	82506	81646	-	261.5	186	https://www.orthodb.org/v10?query=25396at4891	GTP cyclohydrolase 1 type 2/Nif3
25405at4891	Complete	h1tg000015l_path	229948	229010	-	213.9	187	https://www.orthodb.org/v10?query=25405at4891	chromatin associated protein KTI12
25406at4891	Complete	h1tg000005l_path	817483	816543	-	411.4	246	https://www.orthodb.org/v10?query=25406at4891	MPN domain
25443at4891	Complete	h1tg000015l_path	164443	163703	-	446.9	235	https://www.orthodb.org/v10?query=25443at4891	Phosphoglycerate mutase
25476at4891	Complete	h1tg000004l_path	283859	284416	+	307.9	154	https://www.orthodb.org/v10?query=25476at4891	Ribosomal protein L10e
25480at4891	Complete	h1tg000005l_path	265713	266450	+	156.1	136	https://www.orthodb.org/v10?query=25480at4891	Protein OPI10
25484at4891	Complete	h1tg000009l_path	146306	146896	+	248.3	148	https://www.orthodb.org/v10?query=25484at4891	ribosomal protein L16
